customer_id,recency_days,frequency,monetary,cluster,segment_name
15064,45,4,1254.41,0,Champions
15065,45,1,168.73,2,Occasional / Low-value
15067,48,2,2133.12,2,Occasional / Low-value
15068,53,2,623.49,2,Occasional / Low-value
15070,7,3,737.05,2,Occasional / Low-value
15071,21,2,473.49,2,Occasional / Low-value
15072,114,1,187.52,2,Occasional / Low-value
15073,35,5,1744.61,0,Champions
15074,64,2,817.46,2,Occasional / Low-value
15076,127,2,566.89,2,Occasional / Low-value
15077,129,2,2428.08,2,Occasional / Low-value
15078,3,23,8018.77,0,Champions
15079,0,8,2871.74,0,Champions
15080,62,2,546.25,2,Occasional / Low-value
15081,2,8,1460.92,0,Champions
15082,303,1,93.35,1,Lost / Lapsed
15084,14,2,965.2,2,Occasional / Low-value
15085,364,1,347.54,1,Lost / Lapsed
15086,199,2,218.53,1,Lost / Lapsed
15091,309,2,565.9,1,Lost / Lapsed
15092,97,1,318.65,2,Occasional / Low-value
15093,7,18,9729.09,0,Champions
15094,98,2,83.0,2,Occasional / Low-value
15095,55,6,1771.04,0,Champions
15097,218,2,660.27,1,Lost / Lapsed
15100,1,6,2018.7,0,Champions
15101,150,4,1160.41,2,Occasional / Low-value
15102,165,2,554.67,1,Lost / Lapsed
15105,65,2,795.98,2,Occasional / Low-value
15107,7,4,620.85,2,Occasional / Low-value
15109,214,2,498.15,1,Lost / Lapsed
15110,38,2,509.75,2,Occasional / Low-value
15111,7,3,1163.39,2,Occasional / Low-value
15112,246,1,209.4,1,Lost / Lapsed
15114,18,2,639.56,2,Occasional / Low-value
15115,367,1,191.74,1,Lost / Lapsed
15117,83,3,934.19,2,Occasional / Low-value
15122,57,8,2863.69,0,Champions
15123,56,3,2456.86,0,Champions
15124,111,2,266.63,2,Occasional / Low-value
15125,114,9,5496.39,0,Champions
15126,171,2,449.49,1,Lost / Lapsed
15127,154,1,304.97,1,Lost / Lapsed
15128,65,1,312.68,2,Occasional / Low-value
15129,20,12,3412.78,0,Champions
15131,29,1,80.28,2,Occasional / Low-value
15133,17,2,824.48,2,Occasional / Low-value
15134,16,2,208.3,2,Occasional / Low-value
15135,191,1,166.63,1,Lost / Lapsed
15137,155,2,823.4,2,Occasional / Low-value
15138,28,1,502.52,2,Occasional / Low-value
15140,77,1,889.44,2,Occasional / Low-value
15141,92,7,1388.47,0,Champions
15142,45,5,2121.18,0,Champions
15143,67,1,304.18,2,Occasional / Low-value
15144,14,12,5579.87,0,Champions
15149,211,4,1033.81,1,Lost / Lapsed
15150,91,3,3686.61,0,Champions
15151,58,2,2085.61,2,Occasional / Low-value
15152,336,1,518.14,1,Lost / Lapsed
15154,113,2,1091.99,2,Occasional / Low-value
15155,18,1,383.97,2,Occasional / Low-value
15157,204,2,718.04,1,Lost / Lapsed
15158,36,1,204.62,2,Occasional / Low-value
15159,30,4,3475.72,0,Champions
15160,9,3,431.11,2,Occasional / Low-value
15161,23,1,119.92,2,Occasional / Low-value
15162,366,1,312.9,1,Lost / Lapsed
15164,24,6,1225.87,0,Champions
15165,8,1,487.75,2,Occasional / Low-value
15166,102,1,167.16,2,Occasional / Low-value
15167,42,4,1496.67,0,Champions
15169,17,2,569.22,2,Occasional / Low-value
15170,41,1,81.15,2,Occasional / Low-value
15173,15,7,1494.6,0,Champions
15174,45,1,345.71,2,Occasional / Low-value
15176,302,1,988.04,1,Lost / Lapsed
15177,60,1,948.93,2,Occasional / Low-value
15179,27,8,5284.97,0,Champions
15180,2,3,816.93,2,Occasional / Low-value
15181,55,2,510.72,2,Occasional / Low-value
15182,20,9,2376.1,0,Champions
15183,182,3,639.93,1,Lost / Lapsed
15184,22,2,283.19,2,Occasional / Low-value
15186,109,3,991.79,2,Occasional / Low-value
15188,360,1,310.43,1,Lost / Lapsed
15189,16,5,1298.99,0,Champions
15190,69,1,834.44,2,Occasional / Low-value
15191,98,3,588.05,2,Occasional / Low-value
15192,0,3,937.07,2,Occasional / Low-value
15194,3,14,4811.16,0,Champions
15196,67,2,316.25,2,Occasional / Low-value
15197,29,3,797.9,2,Occasional / Low-value
15198,43,3,377.71,2,Occasional / Low-value
15199,9,6,1853.7,0,Champions
15200,129,1,549.05,2,Occasional / Low-value
15201,74,2,606.41,2,Occasional / Low-value
15202,55,3,6001.49,0,Champions
15203,25,9,2572.38,0,Champions
15207,51,3,683.92,2,Occasional / Low-value
15208,58,1,100.4,2,Occasional / Low-value
15209,365,1,178.98,1,Lost / Lapsed
15210,13,2,845.01,2,Occasional / Low-value
15211,0,1,383.07,2,Occasional / Low-value
15212,11,1,106.48,2,Occasional / Low-value
15215,28,4,1687.49,0,Champions
15216,253,1,389.49,1,Lost / Lapsed
15217,198,1,426.24,1,Lost / Lapsed
15218,24,11,5759.68,0,Champions
15219,283,1,379.7,1,Lost / Lapsed
15221,1,4,2062.2,0,Champions
15222,107,10,2965.91,0,Champions
15223,244,3,662.2,1,Lost / Lapsed
15224,147,3,549.28,2,Occasional / Low-value
15227,31,4,1269.09,0,Champions
15228,63,2,2193.56,2,Occasional / Low-value
15229,221,1,160.5,1,Lost / Lapsed
15231,256,1,250.26,1,Lost / Lapsed
15233,36,1,59.4,2,Occasional / Low-value
15235,4,6,690.3,0,Champions
15240,9,7,2753.41,0,Champions
15241,65,3,1293.72,2,Occasional / Low-value
15242,57,1,302.04,2,Occasional / Low-value
15243,70,1,610.6,2,Occasional / Low-value
15244,301,1,280.51,1,Lost / Lapsed
15245,37,5,2095.0,0,Champions
15246,190,1,266.25,1,Lost / Lapsed
15247,112,2,620.06,2,Occasional / Low-value
15248,46,3,1893.93,2,Occasional / Low-value
15249,65,5,2577.54,0,Champions
15250,275,1,60.0,1,Lost / Lapsed
15251,49,10,9839.55,0,Champions
15252,56,3,1362.63,2,Occasional / Low-value
15253,38,3,1136.89,2,Occasional / Low-value
15254,181,2,787.99,1,Lost / Lapsed
15255,31,8,2838.57,0,Champions
15256,196,1,71.95,1,Lost / Lapsed
15257,49,1,368.75,2,Occasional / Low-value
15259,147,4,1182.38,2,Occasional / Low-value
15260,7,20,7377.46,0,Champions
15261,16,3,1253.18,2,Occasional / Low-value
15262,15,2,239.87,2,Occasional / Low-value
15264,165,1,454.66,1,Lost / Lapsed
15265,239,2,1839.52,1,Lost / Lapsed
15266,14,4,732.91,2,Occasional / Low-value
15268,113,3,961.9,2,Occasional / Low-value
15269,15,2,816.56,2,Occasional / Low-value
15270,35,14,6145.37,0,Champions
15271,0,10,2202.47,0,Champions
15272,85,4,1363.54,0,Champions
15273,234,1,228.96,1,Lost / Lapsed
15276,29,3,514.22,2,Occasional / Low-value
15277,60,1,220.44,2,Occasional / Low-value
15278,196,4,496.16,1,Lost / Lapsed
15279,15,4,1290.03,0,Champions
15280,123,2,293.1,2,Occasional / Low-value
15281,13,7,6211.42,0,Champions
15282,205,1,348.59,1,Lost / Lapsed
15283,25,3,148.33,2,Occasional / Low-value
15284,135,1,24.75,1,Lost / Lapsed
15285,42,1,94.92,2,Occasional / Low-value
15287,14,3,369.34,2,Occasional / Low-value
15288,0,6,1576.61,0,Champions
15289,93,2,653.31,2,Occasional / Low-value
15290,28,8,2553.06,0,Champions
15291,8,26,9178.26,0,Champions
15293,300,1,247.5,1,Lost / Lapsed
15294,45,1,233.35,2,Occasional / Low-value
15295,289,1,217.24,1,Lost / Lapsed
15296,55,6,6669.97,0,Champions
15298,1,12,4659.47,0,Champions
15299,7,6,3484.53,0,Champions
15301,3,6,2533.09,0,Champions
15302,365,1,308.0,1,Lost / Lapsed
15303,200,2,650.16,1,Lost / Lapsed
15304,3,2,225.15,2,Occasional / Low-value
15305,190,1,93.6,1,Lost / Lapsed
15306,135,6,2310.38,0,Champions
15309,245,4,797.96,1,Lost / Lapsed
15310,113,1,1634.64,2,Occasional / Low-value
15311,0,121,56003.26,0,Champions
15312,18,8,2005.34,0,Champions
15314,48,2,492.48,2,Occasional / Low-value
15317,312,1,129.75,1,Lost / Lapsed
15321,72,9,3961.42,0,Champions
15322,111,1,711.18,2,Occasional / Low-value
15323,197,3,434.6,1,Lost / Lapsed
15324,336,1,140.22,1,Lost / Lapsed
15325,30,7,1439.72,0,Champions
15326,244,4,1388.81,1,Lost / Lapsed
15328,42,1,107.24,2,Occasional / Low-value
15329,9,8,1934.63,0,Champions
15331,134,3,767.91,2,Occasional / Low-value
15332,1,6,4892.68,0,Champions
15336,36,1,240.5,2,Occasional / Low-value
15337,46,1,373.02,2,Occasional / Low-value
15338,312,1,283.43,1,Lost / Lapsed
15339,56,5,1253.77,0,Champions
15340,196,1,105.5,1,Lost / Lapsed
15341,84,1,382.2,2,Occasional / Low-value
15346,60,2,343.7,2,Occasional / Low-value
15347,1,4,1162.0,0,Champions
15350,8,2,547.6,2,Occasional / Low-value
15351,4,4,1778.18,0,Champions
15352,183,1,114.95,1,Lost / Lapsed
15353,2,6,2398.93,0,Champions
15354,238,3,284.4,1,Lost / Lapsed
15356,3,4,698.45,2,Occasional / Low-value
15358,0,22,8703.21,0,Champions
15359,297,8,181.35,1,Lost / Lapsed
15361,161,3,270.15,1,Lost / Lapsed
15362,83,2,613.08,2,Occasional / Low-value
15363,7,2,678.11,2,Occasional / Low-value
15365,38,6,2242.81,0,Champions
15366,44,5,1786.57,0,Champions
15367,53,7,3203.74,0,Champions
15368,29,1,275.8,2,Occasional / Low-value
15369,127,11,6251.26,0,Champions
15370,45,1,1352.96,2,Occasional / Low-value
15371,297,1,59.4,1,Lost / Lapsed
15372,85,7,4009.66,0,Champions
15373,6,6,1005.48,0,Champions
15374,259,1,139.32,1,Lost / Lapsed
15375,325,1,60.96,1,Lost / Lapsed
15377,17,4,1211.75,0,Champions
15378,97,2,246.5,2,Occasional / Low-value
15379,35,1,1174.55,2,Occasional / Low-value
15380,0,7,1788.8,0,Champions
15381,58,3,1293.72,2,Occasional / Low-value
15382,9,6,7777.84,0,Champions
15384,16,2,1385.38,2,Occasional / Low-value
15385,27,2,625.2,2,Occasional / Low-value
15387,127,1,468.65,2,Occasional / Low-value
15389,35,4,2233.8,0,Champions
15390,31,2,1216.66,2,Occasional / Low-value
15391,219,1,289.87,1,Lost / Lapsed
15392,9,3,1376.09,2,Occasional / Low-value
15393,202,3,659.48,1,Lost / Lapsed
15394,30,7,3103.26,0,Champions
15396,218,1,508.2,1,Lost / Lapsed
15400,55,3,586.1,2,Occasional / Low-value
15401,87,2,216.95,2,Occasional / Low-value
15402,22,4,1203.77,0,Champions
15403,126,2,170.88,2,Occasional / Low-value
15404,10,1,257.06,2,Occasional / Low-value
15405,211,1,310.74,1,Lost / Lapsed
15406,88,2,465.16,2,Occasional / Low-value
15409,356,1,131.25,1,Lost / Lapsed
15410,203,2,1234.88,1,Lost / Lapsed
15413,326,5,6798.72,1,Lost / Lapsed
15416,113,3,588.5,2,Occasional / Low-value
15418,60,2,452.32,2,Occasional / Low-value
15420,69,6,743.0,0,Champions
15421,20,6,2854.98,0,Champions
15422,14,5,1522.27,0,Champions
15423,216,2,223.39,1,Lost / Lapsed
15424,98,1,214.44,2,Occasional / Low-value
15425,35,4,1944.57,0,Champions
15426,4,5,1168.0,0,Champions
15428,22,3,668.97,2,Occasional / Low-value
15430,102,2,954.75,2,Occasional / Low-value
15431,137,1,153.24,1,Lost / Lapsed
15432,176,1,149.57,1,Lost / Lapsed
15434,9,6,1525.58,0,Champions
15437,275,1,193.29,1,Lost / Lapsed
15439,39,4,1269.05,0,Champions
15441,31,3,1254.21,2,Occasional / Low-value
15443,109,7,1939.02,0,Champions
15445,225,1,171.0,1,Lost / Lapsed
15446,11,3,406.95,2,Occasional / Low-value
15447,162,4,337.71,2,Occasional / Low-value
15448,309,1,294.17,1,Lost / Lapsed
15451,69,2,233.21,2,Occasional / Low-value
15452,25,3,1260.38,2,Occasional / Low-value
15454,253,1,128.59,1,Lost / Lapsed
15455,232,1,38.25,1,Lost / Lapsed
15456,38,7,1672.05,0,Champions
15458,37,1,208.8,2,Occasional / Low-value
15459,52,2,202.83,2,Occasional / Low-value
15461,95,2,429.7,2,Occasional / Low-value
15462,80,1,502.45,2,Occasional / Low-value
15465,4,15,5301.03,0,Champions
15466,24,3,1236.48,2,Occasional / Low-value
15468,27,1,962.97,2,Occasional / Low-value
15469,73,1,335.7,2,Occasional / Low-value
15470,210,1,63.42,1,Lost / Lapsed
15471,15,2,847.08,2,Occasional / Low-value
15473,79,1,274.8,2,Occasional / Low-value
15474,230,1,163.1,1,Lost / Lapsed
15476,15,4,2209.98,0,Champions
15477,284,1,368.4,1,Lost / Lapsed
15478,210,1,583.56,1,Lost / Lapsed
15479,368,1,147.4,1,Lost / Lapsed
15480,100,4,5373.5,0,Champions
15481,36,1,1993.34,2,Occasional / Low-value
15482,21,7,3537.6,0,Champions
15483,20,6,628.39,0,Champions
15484,175,2,1061.69,1,Lost / Lapsed
15485,8,5,3196.51,0,Champions
15486,162,1,102.0,1,Lost / Lapsed
15487,314,1,231.32,1,Lost / Lapsed
15488,91,4,340.6,2,Occasional / Low-value
15489,35,5,1285.33,0,Champions
15490,65,1,217.6,2,Occasional / Low-value
15493,24,4,2313.18,0,Champions
15494,113,3,2480.82,0,Champions
15495,14,1,246.5,2,Occasional / Low-value
15496,266,1,146.14,1,Lost / Lapsed
15497,17,7,7395.19,0,Champions
15498,1,19,12723.18,0,Champions
15499,358,1,161.6,1,Lost / Lapsed
15501,39,2,402.5,2,Occasional / Low-value
15502,3,5,3608.54,0,Champions
15503,361,1,120.06,1,Lost / Lapsed
15504,155,3,371.02,2,Occasional / Low-value
15506,16,3,1060.77,2,Occasional / Low-value
15509,15,1,166.51,2,Occasional / Low-value
15512,25,2,210.58,2,Occasional / Low-value
15513,0,18,12992.33,0,Champions
15514,14,7,2459.09,0,Champions
15515,22,1,171.81,2,Occasional / Low-value
15518,14,7,2276.49,0,Champions
15519,18,2,344.61,2,Occasional / Low-value
15521,35,8,4106.49,0,Champions
15523,23,15,16947.98,0,Champions
15524,241,1,151.4,1,Lost / Lapsed
15525,8,2,469.78,2,Occasional / Low-value
15527,29,15,3145.86,0,Champions
15529,1,2,1116.72,2,Occasional / Low-value
15530,147,1,311.37,1,Lost / Lapsed
15532,11,6,2190.97,0,Champions
15534,360,1,162.25,1,Lost / Lapsed
15535,39,2,551.42,2,Occasional / Low-value
15536,44,1,259.09,2,Occasional / Low-value
15538,172,6,3358.4,0,Champions
15540,10,1,247.38,2,Occasional / Low-value
15542,147,3,918.45,2,Occasional / Low-value
15543,94,1,114.98,2,Occasional / Low-value
15544,7,12,4615.72,0,Champions
15545,6,1,135.33,2,Occasional / Low-value
15546,241,2,1079.1,1,Lost / Lapsed
15547,11,12,5199.55,0,Champions
15548,230,1,158.09,1,Lost / Lapsed
15549,56,5,652.7,2,Occasional / Low-value
15550,13,8,1643.17,0,Champions
15551,29,6,1274.02,0,Champions
15552,258,1,162.4,1,Lost / Lapsed
15555,0,22,7307.18,0,Champions
15558,274,1,214.13,1,Lost / Lapsed
15559,203,1,1109.4,1,Lost / Lapsed
15560,32,2,153.52,2,Occasional / Low-value
15561,18,4,1133.8,2,Occasional / Low-value
15562,59,2,538.83,2,Occasional / Low-value
15563,149,3,1466.56,2,Occasional / Low-value
15564,98,2,70.74,2,Occasional / Low-value
15566,27,2,227.87,2,Occasional / Low-value
15569,25,5,2210.64,0,Champions
15570,4,14,5145.52,0,Champions
15571,21,10,3401.2,0,Champions
15572,15,3,1515.81,2,Occasional / Low-value
15573,253,3,599.73,1,Lost / Lapsed
15574,7,3,816.45,2,Occasional / Low-value
15575,254,1,30.1,1,Lost / Lapsed
15577,358,2,139.1,1,Lost / Lapsed
15579,18,3,953.9,2,Occasional / Low-value
15580,11,8,1381.19,0,Champions
15581,1,26,4114.62,0,Champions
15583,11,1,107.86,2,Occasional / Low-value
15584,34,2,552.39,2,Occasional / Low-value
15586,227,3,1139.1,1,Lost / Lapsed
15587,27,3,608.4,2,Occasional / Low-value
15588,312,1,579.6,1,Lost / Lapsed
15590,17,5,1496.6,0,Champions
15591,217,3,217.9,1,Lost / Lapsed
15595,122,1,357.6,2,Occasional / Low-value
15596,0,5,1723.45,0,Champions
15597,210,1,238.8,1,Lost / Lapsed
15598,62,1,307.34,2,Occasional / Low-value
15599,80,1,488.32,2,Occasional / Low-value
15600,63,4,1199.31,2,Occasional / Low-value
15601,7,17,8183.56,0,Champions
15602,3,8,1932.64,0,Champions
15603,283,1,40.0,1,Lost / Lapsed
15605,8,5,738.57,2,Occasional / Low-value
15606,25,8,2310.83,0,Champions
15607,178,8,1604.21,0,Champions
15608,50,1,692.3,2,Occasional / Low-value
15611,18,13,1405.83,0,Champions
15613,245,1,433.72,1,Lost / Lapsed
15614,72,4,3147.36,0,Champions
15615,25,24,10974.23,0,Champions
15616,73,1,317.11,2,Occasional / Low-value
15617,31,3,828.55,2,Occasional / Low-value
15620,44,1,389.18,2,Occasional / Low-value
15622,62,8,4143.05,0,Champions
15623,28,7,2136.02,0,Champions
15625,11,5,1702.14,0,Champions
15626,56,1,391.72,2,Occasional / Low-value
15627,92,2,566.9,2,Occasional / Low-value
15628,1,9,2782.02,0,Champions
15629,85,4,2240.9,0,Champions
15630,279,1,295.05,1,Lost / Lapsed
15631,277,1,596.67,1,Lost / Lapsed
15633,144,13,4352.46,0,Champions
15634,18,1,311.1,2,Occasional / Low-value
15635,30,1,100.35,2,Occasional / Low-value
15636,72,2,719.82,2,Occasional / Low-value
15637,48,4,574.23,2,Occasional / Low-value
15638,13,6,2265.2,0,Champions
15639,86,2,639.76,2,Occasional / Low-value
15640,7,15,11441.92,0,Champions
15641,31,8,3458.35,0,Champions
15642,364,1,105.78,1,Lost / Lapsed
15645,49,2,443.16,2,Occasional / Low-value
15646,7,3,526.97,2,Occasional / Low-value
15647,50,1,169.0,2,Occasional / Low-value
15649,2,3,1354.35,2,Occasional / Low-value
15650,156,2,553.88,2,Occasional / Low-value
15651,55,2,612.76,2,Occasional / Low-value
15652,22,4,1082.6,2,Occasional / Low-value
15658,7,4,1399.37,0,Champions
15659,21,2,226.04,2,Occasional / Low-value
15660,0,7,1212.13,0,Champions
15661,14,6,906.15,0,Champions
15662,296,2,283.73,1,Lost / Lapsed
15664,84,3,867.6,2,Occasional / Low-value
15665,46,3,1773.11,2,Occasional / Low-value
15666,107,2,632.94,2,Occasional / Low-value
15670,191,1,152.15,1,Lost / Lapsed
15672,360,1,45.3,1,Lost / Lapsed
15673,86,5,3533.77,0,Champions
15674,52,8,4501.63,0,Champions
15675,39,1,218.35,2,Occasional / Low-value
15677,56,2,648.4,2,Occasional / Low-value
15678,30,2,1541.19,2,Occasional / Low-value
15680,1,8,3173.9,0,Champions
15681,14,9,1563.54,0,Champions
15682,234,2,318.24,1,Lost / Lapsed
15683,108,1,330.79,2,Occasional / Low-value
15684,182,3,173.95,1,Lost / Lapsed
15685,85,1,55.98,2,Occasional / Low-value
15686,55,1,90.0,2,Occasional / Low-value
15688,53,1,190.57,2,Occasional / Low-value
15689,252,1,266.93,1,Lost / Lapsed
15691,29,3,434.5,2,Occasional / Low-value
15693,294,1,37.5,1,Lost / Lapsed
15694,0,12,4331.41,0,Champions
15695,232,2,721.06,1,Lost / Lapsed
15696,58,5,1170.11,0,Champions
15697,324,1,246.75,1,Lost / Lapsed
15698,259,1,46.2,1,Lost / Lapsed
15702,111,2,140.39,2,Occasional / Low-value
15704,137,2,1524.34,2,Occasional / Low-value
15708,4,3,1014.48,2,Occasional / Low-value
15709,224,1,194.6,1,Lost / Lapsed
15710,52,1,898.87,2,Occasional / Low-value
15711,191,2,420.25,1,Lost / Lapsed
15712,14,7,2400.05,0,Champions
15713,1,3,654.09,2,Occasional / Low-value
15714,88,3,453.93,2,Occasional / Low-value
15715,190,5,658.02,1,Lost / Lapsed
15716,4,8,1938.0,0,Champions
15717,56,4,456.7,2,Occasional / Low-value
15718,175,1,293.79,1,Lost / Lapsed
15719,16,18,5177.45,0,Champions
15720,185,1,143.19,1,Lost / Lapsed
15722,80,6,3035.54,0,Champions
15723,46,3,744.55,2,Occasional / Low-value
15724,35,1,92.6,2,Occasional / Low-value
15726,25,1,321.91,2,Occasional / Low-value
15727,22,8,4266.55,0,Champions
15728,14,2,544.6,2,Occasional / Low-value
15729,35,2,107.55,2,Occasional / Low-value
15730,16,2,605.7,2,Occasional / Low-value
15731,188,1,125.3,1,Lost / Lapsed
15732,7,9,1387.95,0,Champions
15734,71,2,923.85,2,Occasional / Low-value
15735,56,1,327.68,2,Occasional / Low-value
15736,70,2,1815.72,2,Occasional / Low-value
15738,7,26,8560.55,0,Champions
15741,93,2,208.62,2,Occasional / Low-value
15742,254,1,156.87,1,Lost / Lapsed
15747,10,6,1588.57,0,Champions
15748,84,2,465.45,2,Occasional / Low-value
15750,1,12,4331.71,0,Champions
15751,95,11,1380.44,0,Champions
15752,7,3,1570.16,2,Occasional / Low-value
15754,128,6,2579.04,0,Champions
15755,14,11,3628.87,0,Champions
15757,21,4,2225.94,0,Champions
15759,146,4,577.89,2,Occasional / Low-value
15760,265,2,13916.34,0,Champions
15761,77,1,143.05,2,Occasional / Low-value
15764,69,2,1223.11,2,Occasional / Low-value
15765,301,1,370.63,1,Lost / Lapsed
15766,91,2,516.0,2,Occasional / Low-value
15768,111,31,14979.26,0,Champions
15769,6,21,32451.6,0,Champions
15770,247,1,321.45,1,Lost / Lapsed
15771,239,3,1006.54,1,Lost / Lapsed
15772,53,1,280.88,2,Occasional / Low-value
15773,44,1,138.84,2,Occasional / Low-value
15774,53,5,1059.14,0,Champions
15775,266,1,45.6,1,Lost / Lapsed
15777,31,3,715.5,2,Occasional / Low-value
15778,66,1,307.95,2,Occasional / Low-value
15779,98,2,124.08,2,Occasional / Low-value
15782,65,1,1399.36,2,Occasional / Low-value
15784,102,2,848.33,2,Occasional / Low-value
15785,14,11,3640.96,0,Champions
15786,52,2,3582.62,2,Occasional / Low-value
15788,143,1,221.83,1,Lost / Lapsed
15789,66,5,1610.71,0,Champions
15791,164,3,1995.65,2,Occasional / Low-value
15792,34,2,933.84,2,Occasional / Low-value
15793,13,5,1433.96,0,Champions
15794,371,2,777.0,1,Lost / Lapsed
15795,65,7,1369.86,0,Champions
15796,9,9,2464.27,0,Champions
15797,216,2,613.68,1,Lost / Lapsed
15798,127,3,1535.37,2,Occasional / Low-value
15799,53,1,540.15,2,Occasional / Low-value
15800,88,5,543.5,2,Occasional / Low-value
15803,80,3,1513.84,2,Occasional / Low-value
15805,20,13,4660.75,0,Champions
15807,43,2,913.62,2,Occasional / Low-value
15808,4,18,14674.96,0,Champions
15809,94,2,758.67,2,Occasional / Low-value
15810,21,4,1607.06,0,Champions
15811,0,2,1671.9,2,Occasional / Low-value
15812,70,7,3400.33,0,Champions
15814,28,2,689.11,2,Occasional / Low-value
15816,177,2,144.15,1,Lost / Lapsed
15817,55,3,2766.4,0,Champions
15818,223,1,340.5,1,Lost / Lapsed
15819,66,6,2029.34,0,Champions
15822,128,4,954.59,2,Occasional / Low-value
15823,7,3,3882.17,0,Champions
15824,88,2,890.94,2,Occasional / Low-value
15826,203,1,943.97,1,Lost / Lapsed
15827,7,16,1957.98,0,Champions
15828,10,1,1108.82,2,Occasional / Low-value
15833,372,1,80.4,1,Lost / Lapsed
15834,11,3,1539.24,2,Occasional / Low-value
15837,120,1,385.03,2,Occasional / Low-value
15838,2,16,40519.92,0,Champions
15841,21,5,1518.35,0,Champions
15842,28,2,548.8,2,Occasional / Low-value
15845,171,3,714.51,2,Occasional / Low-value
15846,20,1,107.01,2,Occasional / Low-value
15847,63,3,433.3,2,Occasional / Low-value
15848,256,1,139.94,1,Lost / Lapsed
15850,11,4,819.87,2,Occasional / Low-value
15851,161,1,109.73,1,Lost / Lapsed
15852,161,1,96.55,1,Lost / Lapsed
15854,11,9,2609.16,0,Champions
15855,111,1,340.48,2,Occasional / Low-value
15856,0,26,17832.77,0,Champions
15857,65,1,273.48,2,Occasional / Low-value
15858,2,9,2521.52,0,Champions
15859,67,1,438.46,2,Occasional / Low-value
15860,3,10,1528.0,0,Champions
15861,91,4,1236.43,2,Occasional / Low-value
15862,8,10,2095.41,0,Champions
15863,252,3,289.86,1,Lost / Lapsed
15864,16,1,244.44,2,Occasional / Low-value
15865,48,2,1353.79,2,Occasional / Low-value
15867,4,17,5251.31,0,Champions
15868,218,1,94.53,1,Lost / Lapsed
15869,261,1,174.02,1,Lost / Lapsed
15870,31,3,508.52,2,Occasional / Low-value
15871,72,1,33.1,2,Occasional / Low-value
15872,13,2,434.75,2,Occasional / Low-value
15873,134,4,313.92,2,Occasional / Low-value
15874,22,14,6878.88,0,Champions
15875,281,1,111.72,1,Lost / Lapsed
15876,44,2,1449.14,2,Occasional / Low-value
15878,196,2,330.77,1,Lost / Lapsed
15879,39,4,1157.3,2,Occasional / Low-value
15880,4,1,343.28,2,Occasional / Low-value
15882,3,6,979.62,0,Champions
15884,67,2,249.7,2,Occasional / Low-value
15885,18,12,1572.47,0,Champions
15886,51,3,871.78,2,Occasional / Low-value
15887,41,3,1027.15,2,Occasional / Low-value
15888,35,2,260.85,2,Occasional / Low-value
15889,4,7,1359.41,0,Champions
15890,29,5,535.65,2,Occasional / Low-value
15892,304,1,128.2,1,Lost / Lapsed
15893,116,1,305.28,2,Occasional / Low-value
15894,4,1,156.74,2,Occasional / Low-value
15898,2,22,4207.43,0,Champions
15899,3,1,56.25,2,Occasional / Low-value
15900,48,3,549.29,2,Occasional / Low-value
15901,86,4,339.34,2,Occasional / Low-value
15902,15,1,145.01,2,Occasional / Low-value
15903,13,5,3813.08,0,Champions
15905,178,1,114.69,1,Lost / Lapsed
15906,9,3,987.95,2,Occasional / Low-value
15908,125,2,764.57,2,Occasional / Low-value
15910,35,7,1449.62,0,Champions
15911,258,8,1702.34,0,Champions
15912,71,7,810.08,0,Champions
15913,169,1,6.3,1,Lost / Lapsed
15914,13,2,205.99,2,Occasional / Low-value
15915,36,1,429.21,2,Occasional / Low-value
15916,1,7,1899.08,0,Champions
15917,241,4,437.53,1,Lost / Lapsed
15918,266,1,248.65,1,Lost / Lapsed
15919,3,1,270.72,2,Occasional / Low-value
15920,59,5,404.14,2,Occasional / Low-value
15921,31,3,466.08,2,Occasional / Low-value
15922,8,1,369.5,2,Occasional / Low-value
15923,7,1,127.08,2,Occasional / Low-value
15924,366,1,102.82,1,Lost / Lapsed
15926,177,1,134.44,1,Lost / Lapsed
15927,282,1,123.39,1,Lost / Lapsed
15928,291,1,293.53,1,Lost / Lapsed
15929,279,1,594.0,1,Lost / Lapsed
15931,63,1,239.9,2,Occasional / Low-value
15934,52,2,2190.66,2,Occasional / Low-value
15936,14,2,282.79,2,Occasional / Low-value
15938,91,4,330.23,2,Occasional / Low-value
15939,9,1,2945.38,2,Occasional / Low-value
15941,272,1,405.0,1,Lost / Lapsed
15943,284,2,271.29,1,Lost / Lapsed
15944,28,3,1839.14,2,Occasional / Low-value
15945,0,4,646.27,2,Occasional / Low-value
15946,137,3,2304.18,2,Occasional / Low-value
15948,59,1,553.85,2,Occasional / Low-value
15950,10,6,5415.2,0,Champions
15951,16,1,304.95,2,Occasional / Low-value
15953,4,11,2010.17,0,Champions
15954,224,1,190.75,1,Lost / Lapsed
15955,7,9,4242.1,0,Champions
15956,186,2,617.6,1,Lost / Lapsed
15957,55,2,501.21,2,Occasional / Low-value
15958,38,3,388.64,2,Occasional / Low-value
15959,317,3,579.49,1,Lost / Lapsed
15960,9,4,410.95,2,Occasional / Low-value
15961,14,1,451.29,2,Occasional / Low-value
15962,84,1,295.83,2,Occasional / Low-value
15964,298,1,272.96,1,Lost / Lapsed
15965,2,10,2167.45,0,Champions
15966,85,1,426.53,2,Occasional / Low-value
15967,14,10,2622.77,0,Champions
15968,23,1,418.05,2,Occasional / Low-value
