customer_id,recency_days,frequency,monetary,cluster,segment_name,updated_at
16917,267,1,1466.31,1,Lost / Lapsed,2026-07-30 19:54:39
16918,57,10,2144.47,0,Champions,2026-07-30 19:54:39
16919,3,14,2529.46,0,Champions,2026-07-30 19:54:39
16920,46,1,355.45,2,Occasional / Low-value,2026-07-30 19:54:39
16921,77,2,276.88,2,Occasional / Low-value,2026-07-30 19:54:39
16922,207,1,611.08,1,Lost / Lapsed,2026-07-30 19:54:39
16923,10,13,6130.75,0,Champions,2026-07-30 19:54:39
16925,175,1,125.65,1,Lost / Lapsed,2026-07-30 19:54:39
16926,6,5,1191.1,0,Champions,2026-07-30 19:54:39
16928,8,13,1265.63,0,Champions,2026-07-30 19:54:39
16931,4,3,629.4,2,Occasional / Low-value,2026-07-30 19:54:39
16932,58,2,278.77,2,Occasional / Low-value,2026-07-30 19:54:39
16933,24,7,2618.02,0,Champions,2026-07-30 19:54:39
16934,18,4,1160.06,2,Occasional / Low-value,2026-07-30 19:54:39
16935,16,3,535.1,2,Occasional / Low-value,2026-07-30 19:54:39
16936,20,1,288.49,2,Occasional / Low-value,2026-07-30 19:54:39
16937,134,1,202.1,2,Occasional / Low-value,2026-07-30 19:54:39
16938,16,5,4306.8,0,Champions,2026-07-30 19:54:39
16939,123,3,449.0,2,Occasional / Low-value,2026-07-30 19:54:39
16940,85,5,3377.78,0,Champions,2026-07-30 19:54:39
16941,246,1,33.0,1,Lost / Lapsed,2026-07-30 19:54:39
16943,174,2,482.76,1,Lost / Lapsed,2026-07-30 19:54:39
16944,244,1,101.36,1,Lost / Lapsed,2026-07-30 19:54:39
16945,28,14,4202.66,0,Champions,2026-07-30 19:54:39
16946,18,5,1222.04,0,Champions,2026-07-30 19:54:39
16947,97,4,548.73,2,Occasional / Low-value,2026-07-30 19:54:39
16948,64,4,433.75,2,Occasional / Low-value,2026-07-30 19:54:39
16950,2,8,2605.81,0,Champions,2026-07-30 19:54:39
16952,76,3,631.17,2,Occasional / Low-value,2026-07-30 19:54:39
16954,14,11,3996.8,0,Champions,2026-07-30 19:54:39
16955,3,4,790.74,2,Occasional / Low-value,2026-07-30 19:54:39
16958,70,1,809.44,2,Occasional / Low-value,2026-07-30 19:54:39
16960,25,5,1536.38,0,Champions,2026-07-30 19:54:39
16961,23,2,560.39,2,Occasional / Low-value,2026-07-30 19:54:39
16962,44,1,251.04,2,Occasional / Low-value,2026-07-30 19:54:39
16964,368,2,207.85,1,Lost / Lapsed,2026-07-30 19:54:39
16970,261,1,71.4,1,Lost / Lapsed,2026-07-30 19:54:39
16972,17,2,786.25,2,Occasional / Low-value,2026-07-30 19:54:39
16973,21,1,127.0,2,Occasional / Low-value,2026-07-30 19:54:39
16974,157,2,365.5,1,Lost / Lapsed,2026-07-30 19:54:39
16975,58,3,926.12,2,Occasional / Low-value,2026-07-30 19:54:39
16977,30,4,496.0,2,Occasional / Low-value,2026-07-30 19:54:39
16978,301,2,424.55,1,Lost / Lapsed,2026-07-30 19:54:39
16979,18,3,1007.74,2,Occasional / Low-value,2026-07-30 19:54:39
16980,63,1,394.37,2,Occasional / Low-value,2026-07-30 19:54:39
16983,4,5,1778.97,0,Champions,2026-07-30 19:54:39
16984,39,7,6273.45,0,Champions,2026-07-30 19:54:39
16985,11,13,5459.04,0,Champions,2026-07-30 19:54:39
16986,80,9,3015.55,0,Champions,2026-07-30 19:54:39
16987,11,4,910.85,2,Occasional / Low-value,2026-07-30 19:54:39
16988,14,1,256.55,2,Occasional / Low-value,2026-07-30 19:54:39
16990,57,1,165.0,2,Occasional / Low-value,2026-07-30 19:54:39
16991,56,1,1041.21,2,Occasional / Low-value,2026-07-30 19:54:39
16992,22,8,3862.19,0,Champions,2026-07-30 19:54:39
16993,98,2,1950.95,2,Occasional / Low-value,2026-07-30 19:54:39
16996,17,3,666.65,2,Occasional / Low-value,2026-07-30 19:54:39
16998,79,1,107.0,2,Occasional / Low-value,2026-07-30 19:54:39
17000,31,2,406.3,2,Occasional / Low-value,2026-07-30 19:54:39
17001,11,8,2651.23,0,Champions,2026-07-30 19:54:39
17002,78,4,1077.82,2,Occasional / Low-value,2026-07-30 19:54:39
17003,37,4,830.16,2,Occasional / Low-value,2026-07-30 19:54:39
17004,27,2,1012.22,2,Occasional / Low-value,2026-07-30 19:54:39
17005,105,2,742.36,2,Occasional / Low-value,2026-07-30 19:54:39
17006,27,4,854.54,2,Occasional / Low-value,2026-07-30 19:54:39
17007,72,1,230.17,2,Occasional / Low-value,2026-07-30 19:54:39
17008,64,1,81.36,2,Occasional / Low-value,2026-07-30 19:54:39
17009,186,1,242.06,1,Lost / Lapsed,2026-07-30 19:54:39
17011,282,2,400.8,1,Lost / Lapsed,2026-07-30 19:54:39
17012,360,1,384.16,1,Lost / Lapsed,2026-07-30 19:54:39
17016,211,1,552.4,1,Lost / Lapsed,2026-07-30 19:54:39
17017,0,13,5416.35,0,Champions,2026-07-30 19:54:39
17018,22,4,1367.6,0,Champions,2026-07-30 19:54:39
17019,3,8,2739.59,0,Champions,2026-07-30 19:54:39
17020,177,2,935.62,1,Lost / Lapsed,2026-07-30 19:54:39
17021,77,6,1182.22,0,Champions,2026-07-30 19:54:39
17022,67,1,189.0,2,Occasional / Low-value,2026-07-30 19:54:39
17023,52,3,800.18,2,Occasional / Low-value,2026-07-30 19:54:39
17025,8,4,1152.87,0,Champions,2026-07-30 19:54:39
17026,4,2,54.15,2,Occasional / Low-value,2026-07-30 19:54:39
17027,81,3,436.82,2,Occasional / Low-value,2026-07-30 19:54:39
17028,216,3,1593.83,1,Lost / Lapsed,2026-07-30 19:54:39
17029,17,5,1421.3,0,Champions,2026-07-30 19:54:39
17031,13,4,2393.5,0,Champions,2026-07-30 19:54:39
17032,182,8,3004.6,0,Champions,2026-07-30 19:54:39
17033,32,1,302.65,2,Occasional / Low-value,2026-07-30 19:54:39
17034,44,2,538.4,2,Occasional / Low-value,2026-07-30 19:54:39
17035,226,2,180.06,1,Lost / Lapsed,2026-07-30 19:54:39
17036,18,1,176.9,2,Occasional / Low-value,2026-07-30 19:54:39
17038,50,1,630.77,2,Occasional / Low-value,2026-07-30 19:54:39
17039,239,1,1954.99,1,Lost / Lapsed,2026-07-30 19:54:39
17040,185,1,13.52,1,Lost / Lapsed,2026-07-30 19:54:39
17041,32,3,604.71,2,Occasional / Low-value,2026-07-30 19:54:39
17043,10,4,881.37,2,Occasional / Low-value,2026-07-30 19:54:39
17044,9,11,11013.82,0,Champions,2026-07-30 19:54:39
17045,11,2,488.24,2,Occasional / Low-value,2026-07-30 19:54:39
17046,79,4,1264.05,2,Occasional / Low-value,2026-07-30 19:54:39
17047,66,3,1188.33,2,Occasional / Low-value,2026-07-30 19:54:39
17048,72,4,1146.33,2,Occasional / Low-value,2026-07-30 19:54:39
17049,10,10,4287.5,0,Champions,2026-07-30 19:54:39
17050,10,5,1462.95,0,Champions,2026-07-30 19:54:39
17051,81,3,467.25,2,Occasional / Low-value,2026-07-30 19:54:39
17055,80,1,239.55,2,Occasional / Low-value,2026-07-30 19:54:39
17056,373,1,128.6,1,Lost / Lapsed,2026-07-30 19:54:39
17057,231,1,294.74,1,Lost / Lapsed,2026-07-30 19:54:39
17059,4,5,2507.49,0,Champions,2026-07-30 19:54:39
17062,0,4,669.85,2,Occasional / Low-value,2026-07-30 19:54:39
17063,42,6,2177.39,0,Champions,2026-07-30 19:54:39
17065,272,2,194.7,1,Lost / Lapsed,2026-07-30 19:54:39
17066,361,1,228.34,1,Lost / Lapsed,2026-07-30 19:54:39
17067,359,3,454.54,1,Lost / Lapsed,2026-07-30 19:54:39
17068,3,27,4608.94,0,Champions,2026-07-30 19:54:39
17069,8,6,3084.58,0,Champions,2026-07-30 19:54:39
17070,45,1,133.18,2,Occasional / Low-value,2026-07-30 19:54:39
17071,16,4,1372.17,0,Champions,2026-07-30 19:54:39
17072,260,1,282.05,1,Lost / Lapsed,2026-07-30 19:54:39
17074,197,1,203.05,1,Lost / Lapsed,2026-07-30 19:54:39
17075,64,6,1407.61,0,Champions,2026-07-30 19:54:39
17076,27,3,401.67,2,Occasional / Low-value,2026-07-30 19:54:39
17077,213,1,306.0,1,Lost / Lapsed,2026-07-30 19:54:39
17080,14,5,669.91,2,Occasional / Low-value,2026-07-30 19:54:39
17081,30,4,674.23,2,Occasional / Low-value,2026-07-30 19:54:39
17082,29,4,2728.18,0,Champions,2026-07-30 19:54:39
17083,44,6,2644.01,0,Champions,2026-07-30 19:54:39
17084,31,1,2253.22,2,Occasional / Low-value,2026-07-30 19:54:39
17085,11,23,6324.76,0,Champions,2026-07-30 19:54:39
17087,372,1,221.53,1,Lost / Lapsed,2026-07-30 19:54:39
17089,21,1,128.45,2,Occasional / Low-value,2026-07-30 19:54:39
17090,9,6,1105.53,0,Champions,2026-07-30 19:54:39
17091,2,11,3983.34,0,Champions,2026-07-30 19:54:39
17092,72,7,3817.18,0,Champions,2026-07-30 19:54:39
17093,227,1,235.88,1,Lost / Lapsed,2026-07-30 19:54:39
17094,58,1,100.2,2,Occasional / Low-value,2026-07-30 19:54:39
17095,65,4,1248.09,2,Occasional / Low-value,2026-07-30 19:54:39
17096,18,7,2737.05,0,Champions,2026-07-30 19:54:39
17097,0,2,386.03,2,Occasional / Low-value,2026-07-30 19:54:39
17098,16,3,591.07,2,Occasional / Low-value,2026-07-30 19:54:39
17099,168,1,582.17,1,Lost / Lapsed,2026-07-30 19:54:39
17101,29,3,885.32,2,Occasional / Low-value,2026-07-30 19:54:39
17103,357,1,424.3,1,Lost / Lapsed,2026-07-30 19:54:39
17104,58,1,474.03,2,Occasional / Low-value,2026-07-30 19:54:39
17106,24,1,491.23,2,Occasional / Low-value,2026-07-30 19:54:39
17107,32,4,5259.99,0,Champions,2026-07-30 19:54:39
17108,298,1,174.95,1,Lost / Lapsed,2026-07-30 19:54:39
17109,41,2,410.42,2,Occasional / Low-value,2026-07-30 19:54:39
17110,155,2,347.4,1,Lost / Lapsed,2026-07-30 19:54:39
17111,60,1,227.97,2,Occasional / Low-value,2026-07-30 19:54:39
17112,137,1,205.17,1,Lost / Lapsed,2026-07-30 19:54:39
17113,209,6,2322.59,0,Champions,2026-07-30 19:54:39
17115,183,4,1923.99,0,Champions,2026-07-30 19:54:39
17116,283,1,389.78,1,Lost / Lapsed,2026-07-30 19:54:39
17121,37,1,314.74,2,Occasional / Low-value,2026-07-30 19:54:39
17122,23,3,432.18,2,Occasional / Low-value,2026-07-30 19:54:39
17123,74,2,631.87,2,Occasional / Low-value,2026-07-30 19:54:39
17126,16,4,1065.69,2,Occasional / Low-value,2026-07-30 19:54:39
17127,63,5,1155.03,0,Champions,2026-07-30 19:54:39
17129,155,1,31.85,1,Lost / Lapsed,2026-07-30 19:54:39
17132,87,2,1272.8,2,Occasional / Low-value,2026-07-30 19:54:39
17133,109,5,9730.09,0,Champions,2026-07-30 19:54:39
17134,77,1,212.1,2,Occasional / Low-value,2026-07-30 19:54:39
17135,6,4,814.43,2,Occasional / Low-value,2026-07-30 19:54:39
17136,297,1,231.68,1,Lost / Lapsed,2026-07-30 19:54:39
17137,51,6,1133.63,0,Champions,2026-07-30 19:54:39
17138,24,6,4036.77,0,Champions,2026-07-30 19:54:39
17139,24,13,8915.99,0,Champions,2026-07-30 19:54:39
17141,53,4,754.33,2,Occasional / Low-value,2026-07-30 19:54:39
17142,39,3,704.75,2,Occasional / Low-value,2026-07-30 19:54:39
17143,52,2,924.11,2,Occasional / Low-value,2026-07-30 19:54:39
17145,147,4,3120.91,0,Champions,2026-07-30 19:54:39
17146,70,10,5110.46,0,Champions,2026-07-30 19:54:39
17147,87,5,1485.36,0,Champions,2026-07-30 19:54:39
17149,86,1,143.1,2,Occasional / Low-value,2026-07-30 19:54:39
17150,11,6,1375.65,0,Champions,2026-07-30 19:54:39
17151,370,1,231.9,1,Lost / Lapsed,2026-07-30 19:54:39
17152,60,1,327.0,2,Occasional / Low-value,2026-07-30 19:54:39
17155,162,5,640.76,2,Occasional / Low-value,2026-07-30 19:54:39
17156,126,1,591.87,2,Occasional / Low-value,2026-07-30 19:54:39
17157,115,17,4832.9,0,Champions,2026-07-30 19:54:39
17158,182,2,713.03,1,Lost / Lapsed,2026-07-30 19:54:39
17159,112,2,560.71,2,Occasional / Low-value,2026-07-30 19:54:39
17160,9,11,6691.13,0,Champions,2026-07-30 19:54:39
17161,79,1,856.01,2,Occasional / Low-value,2026-07-30 19:54:39
17163,80,2,406.68,2,Occasional / Low-value,2026-07-30 19:54:39
17165,16,5,1635.64,0,Champions,2026-07-30 19:54:39
17167,14,3,867.11,2,Occasional / Low-value,2026-07-30 19:54:39
17168,133,1,400.2,2,Occasional / Low-value,2026-07-30 19:54:39
17169,213,1,320.95,1,Lost / Lapsed,2026-07-30 19:54:39
17170,9,2,178.68,2,Occasional / Low-value,2026-07-30 19:54:39
17171,296,1,159.68,1,Lost / Lapsed,2026-07-30 19:54:39
17172,65,2,638.81,2,Occasional / Low-value,2026-07-30 19:54:39
17176,161,2,596.19,2,Occasional / Low-value,2026-07-30 19:54:39
17177,140,1,119.5,1,Lost / Lapsed,2026-07-30 19:54:39
17178,366,1,436.71,1,Lost / Lapsed,2026-07-30 19:54:39
17179,17,3,795.47,2,Occasional / Low-value,2026-07-30 19:54:39
17180,57,7,1460.95,0,Champions,2026-07-30 19:54:39
17181,8,2,225.45,2,Occasional / Low-value,2026-07-30 19:54:39
17182,57,2,321.3,2,Occasional / Low-value,2026-07-30 19:54:39
17184,204,2,198.41,1,Lost / Lapsed,2026-07-30 19:54:39
17185,226,3,229.46,1,Lost / Lapsed,2026-07-30 19:54:39
17187,161,1,263.76,1,Lost / Lapsed,2026-07-30 19:54:39
17188,81,6,2118.7,0,Champions,2026-07-30 19:54:39
17189,196,3,573.23,1,Lost / Lapsed,2026-07-30 19:54:39
17190,38,5,1298.3,0,Champions,2026-07-30 19:54:39
17191,3,11,2740.92,0,Champions,2026-07-30 19:54:39
17192,171,1,77.83,1,Lost / Lapsed,2026-07-30 19:54:39
17193,21,2,610.74,2,Occasional / Low-value,2026-07-30 19:54:39
17194,165,1,549.88,1,Lost / Lapsed,2026-07-30 19:54:39
17195,290,1,562.98,1,Lost / Lapsed,2026-07-30 19:54:39
17196,62,1,352.9,2,Occasional / Low-value,2026-07-30 19:54:39
17198,0,2,521.66,2,Occasional / Low-value,2026-07-30 19:54:39
17199,217,1,145.12,1,Lost / Lapsed,2026-07-30 19:54:39
17200,22,4,356.71,2,Occasional / Low-value,2026-07-30 19:54:39
17201,158,3,899.41,2,Occasional / Low-value,2026-07-30 19:54:39
17202,55,1,160.65,2,Occasional / Low-value,2026-07-30 19:54:39
17203,23,4,2012.03,0,Champions,2026-07-30 19:54:39
17204,9,5,3940.13,0,Champions,2026-07-30 19:54:39
17205,51,2,615.27,2,Occasional / Low-value,2026-07-30 19:54:39
17207,287,1,303.22,1,Lost / Lapsed,2026-07-30 19:54:39
17208,30,1,115.35,2,Occasional / Low-value,2026-07-30 19:54:39
17209,284,3,611.6,1,Lost / Lapsed,2026-07-30 19:54:39
17210,27,1,253.37,2,Occasional / Low-value,2026-07-30 19:54:39
17211,4,6,1729.43,0,Champions,2026-07-30 19:54:39
17212,93,2,567.56,2,Occasional / Low-value,2026-07-30 19:54:39
17213,1,7,2401.07,0,Champions,2026-07-30 19:54:39
17215,99,1,186.15,2,Occasional / Low-value,2026-07-30 19:54:39
17216,189,1,65.05,1,Lost / Lapsed,2026-07-30 19:54:39
17217,254,1,104.5,1,Lost / Lapsed,2026-07-30 19:54:39
17218,3,9,2231.96,0,Champions,2026-07-30 19:54:39
17219,51,1,144.9,2,Occasional / Low-value,2026-07-30 19:54:39
17220,52,7,1283.5,0,Champions,2026-07-30 19:54:39
17221,226,3,643.39,1,Lost / Lapsed,2026-07-30 19:54:39
17222,112,5,1250.86,0,Champions,2026-07-30 19:54:39
17223,3,2,446.74,2,Occasional / Low-value,2026-07-30 19:54:39
17224,136,1,100.86,1,Lost / Lapsed,2026-07-30 19:54:39
17225,216,1,131.15,1,Lost / Lapsed,2026-07-30 19:54:39
17226,79,2,506.63,2,Occasional / Low-value,2026-07-30 19:54:39
17227,3,7,1082.71,0,Champions,2026-07-30 19:54:39
17228,2,7,1271.15,0,Champions,2026-07-30 19:54:39
17230,198,10,6286.54,0,Champions,2026-07-30 19:54:39
17231,24,15,4022.72,0,Champions,2026-07-30 19:54:39
17233,83,2,369.98,2,Occasional / Low-value,2026-07-30 19:54:39
17235,7,7,1354.82,0,Champions,2026-07-30 19:54:39
17236,45,6,1013.13,0,Champions,2026-07-30 19:54:39
17237,10,2,687.39,2,Occasional / Low-value,2026-07-30 19:54:39
17238,6,17,4038.45,0,Champions,2026-07-30 19:54:39
17239,22,3,806.95,2,Occasional / Low-value,2026-07-30 19:54:39
17240,231,1,130.6,1,Lost / Lapsed,2026-07-30 19:54:39
17241,20,12,2744.14,0,Champions,2026-07-30 19:54:39
17242,91,3,1754.24,2,Occasional / Low-value,2026-07-30 19:54:39
17243,4,44,12213.01,0,Champions,2026-07-30 19:54:39
17244,18,4,871.14,2,Occasional / Low-value,2026-07-30 19:54:39
17245,324,1,200.18,1,Lost / Lapsed,2026-07-30 19:54:39
17246,181,2,38.92,1,Lost / Lapsed,2026-07-30 19:54:39
17248,116,1,227.51,2,Occasional / Low-value,2026-07-30 19:54:39
17249,63,1,68.03,2,Occasional / Low-value,2026-07-30 19:54:39
17251,17,2,529.15,2,Occasional / Low-value,2026-07-30 19:54:39
17254,36,1,198.29,2,Occasional / Low-value,2026-07-30 19:54:39
17255,25,2,500.72,2,Occasional / Low-value,2026-07-30 19:54:39
17256,116,3,258.93,2,Occasional / Low-value,2026-07-30 19:54:39
17257,71,2,192.73,2,Occasional / Low-value,2026-07-30 19:54:39
17258,31,2,417.3,2,Occasional / Low-value,2026-07-30 19:54:39
17259,3,5,1285.97,0,Champions,2026-07-30 19:54:39
17260,46,1,120.95,2,Occasional / Low-value,2026-07-30 19:54:39
17261,144,1,230.44,1,Lost / Lapsed,2026-07-30 19:54:39
17262,1,7,1504.26,0,Champions,2026-07-30 19:54:39
17264,59,1,279.59,2,Occasional / Low-value,2026-07-30 19:54:39
17266,134,2,207.09,2,Occasional / Low-value,2026-07-30 19:54:39
17268,80,7,970.25,0,Champions,2026-07-30 19:54:39
17269,20,1,537.46,2,Occasional / Low-value,2026-07-30 19:54:39
17270,104,2,604.4,2,Occasional / Low-value,2026-07-30 19:54:39
17271,371,1,210.39,1,Lost / Lapsed,2026-07-30 19:54:39
17273,59,1,141.12,2,Occasional / Low-value,2026-07-30 19:54:39
17274,30,1,465.4,2,Occasional / Low-value,2026-07-30 19:54:39
17275,18,1,114.52,2,Occasional / Low-value,2026-07-30 19:54:39
17276,37,1,508.39,2,Occasional / Low-value,2026-07-30 19:54:39
17278,200,1,25.2,1,Lost / Lapsed,2026-07-30 19:54:39
17280,73,1,118.86,2,Occasional / Low-value,2026-07-30 19:54:39
17281,9,6,797.85,0,Champions,2026-07-30 19:54:39
17282,91,2,636.25,2,Occasional / Low-value,2026-07-30 19:54:39
17283,13,1,188.46,2,Occasional / Low-value,2026-07-30 19:54:39
17284,24,2,1140.58,2,Occasional / Low-value,2026-07-30 19:54:39
17285,263,2,428.34,1,Lost / Lapsed,2026-07-30 19:54:39
17286,35,2,241.56,2,Occasional / Low-value,2026-07-30 19:54:39
17287,2,16,3047.85,0,Champions,2026-07-30 19:54:39
17288,25,4,1080.25,2,Occasional / Low-value,2026-07-30 19:54:39
17289,11,6,1134.98,0,Champions,2026-07-30 19:54:39
17290,16,6,976.2,0,Champions,2026-07-30 19:54:39
17292,107,2,271.75,2,Occasional / Low-value,2026-07-30 19:54:39
17293,29,8,1899.12,0,Champions,2026-07-30 19:54:39
17294,304,2,467.79,1,Lost / Lapsed,2026-07-30 19:54:39
17296,365,1,338.13,1,Lost / Lapsed,2026-07-30 19:54:39
17298,9,3,459.14,2,Occasional / Low-value,2026-07-30 19:54:39
17299,74,2,346.97,2,Occasional / Low-value,2026-07-30 19:54:39
17300,25,2,393.64,2,Occasional / Low-value,2026-07-30 19:54:39
17301,259,1,132.8,1,Lost / Lapsed,2026-07-30 19:54:39
17304,169,1,111.5,1,Lost / Lapsed,2026-07-30 19:54:39
17305,283,1,2135.46,1,Lost / Lapsed,2026-07-30 19:54:39
17306,28,2,1151.04,2,Occasional / Low-value,2026-07-30 19:54:39
17307,30,11,3999.89,0,Champions,2026-07-30 19:54:39
17308,28,2,4511.76,0,Champions,2026-07-30 19:54:39
17309,16,2,247.84,2,Occasional / Low-value,2026-07-30 19:54:39
17310,22,2,1025.1,2,Occasional / Low-value,2026-07-30 19:54:39
17311,27,4,2181.71,0,Champions,2026-07-30 19:54:39
17314,28,9,2376.51,0,Champions,2026-07-30 19:54:39
17315,10,5,3358.34,0,Champions,2026-07-30 19:54:39
17316,55,1,124.45,2,Occasional / Low-value,2026-07-30 19:54:39
17318,360,1,164.28,1,Lost / Lapsed,2026-07-30 19:54:39
17319,304,1,29.1,1,Lost / Lapsed,2026-07-30 19:54:39
17320,3,4,1695.15,0,Champions,2026-07-30 19:54:39
17321,29,4,1040.32,2,Occasional / Low-value,2026-07-30 19:54:39
17322,11,5,922.59,0,Champions,2026-07-30 19:54:39
17323,42,5,644.52,2,Occasional / Low-value,2026-07-30 19:54:39
17324,1,9,1311.64,0,Champions,2026-07-30 19:54:39
17325,45,2,512.77,2,Occasional / Low-value,2026-07-30 19:54:39
17326,43,2,321.95,2,Occasional / Low-value,2026-07-30 19:54:39
17327,44,2,152.35,2,Occasional / Low-value,2026-07-30 19:54:39
17328,308,1,104.7,1,Lost / Lapsed,2026-07-30 19:54:39
17329,366,3,481.32,1,Lost / Lapsed,2026-07-30 19:54:39
17330,179,2,59.9,1,Lost / Lapsed,2026-07-30 19:54:39
17332,163,5,838.27,2,Occasional / Low-value,2026-07-30 19:54:39
17334,41,1,328.13,2,Occasional / Low-value,2026-07-30 19:54:39
17335,18,2,508.0,2,Occasional / Low-value,2026-07-30 19:54:39
17336,107,1,81.12,2,Occasional / Low-value,2026-07-30 19:54:39
17338,10,9,5498.64,0,Champions,2026-07-30 19:54:39
17339,0,2,119.0,2,Occasional / Low-value,2026-07-30 19:54:39
17340,1,8,10051.53,0,Champions,2026-07-30 19:54:39
17341,1,3,1108.47,2,Occasional / Low-value,2026-07-30 19:54:39
17342,14,4,1227.54,0,Champions,2026-07-30 19:54:39
17343,11,5,1066.3,0,Champions,2026-07-30 19:54:39
17344,363,1,307.54,1,Lost / Lapsed,2026-07-30 19:54:39
17345,10,6,1066.94,0,Champions,2026-07-30 19:54:39
17346,8,12,2646.44,0,Champions,2026-07-30 19:54:39
17348,72,4,1316.89,0,Champions,2026-07-30 19:54:39
17349,15,4,741.5,2,Occasional / Low-value,2026-07-30 19:54:39
17350,29,3,619.97,2,Occasional / Low-value,2026-07-30 19:54:39
17351,62,9,1401.08,0,Champions,2026-07-30 19:54:39
17352,331,1,36.25,1,Lost / Lapsed,2026-07-30 19:54:39
17353,126,2,1502.0,2,Occasional / Low-value,2026-07-30 19:54:39
17354,63,3,1750.4,2,Occasional / Low-value,2026-07-30 19:54:39
17355,21,1,285.11,2,Occasional / Low-value,2026-07-30 19:54:39
17356,189,4,768.25,1,Lost / Lapsed,2026-07-30 19:54:39
17358,11,3,500.2,2,Occasional / Low-value,2026-07-30 19:54:39
17359,283,1,156.6,1,Lost / Lapsed,2026-07-30 19:54:39
17360,20,3,645.59,2,Occasional / Low-value,2026-07-30 19:54:39
17361,311,2,392.44,1,Lost / Lapsed,2026-07-30 19:54:39
17362,35,5,711.81,2,Occasional / Low-value,2026-07-30 19:54:39
17363,30,3,940.86,2,Occasional / Low-value,2026-07-30 19:54:39
17364,11,17,7589.24,0,Champions,2026-07-30 19:54:39
17365,21,7,3423.42,0,Champions,2026-07-30 19:54:39
17366,67,2,1096.24,2,Occasional / Low-value,2026-07-30 19:54:39
17368,10,6,913.47,0,Champions,2026-07-30 19:54:39
17369,90,1,979.2,2,Occasional / Low-value,2026-07-30 19:54:39
17371,258,3,238.66,1,Lost / Lapsed,2026-07-30 19:54:39
17372,16,20,3034.88,0,Champions,2026-07-30 19:54:39
17373,53,3,520.58,2,Occasional / Low-value,2026-07-30 19:54:39
17374,30,1,231.34,2,Occasional / Low-value,2026-07-30 19:54:39
17375,66,1,260.45,2,Occasional / Low-value,2026-07-30 19:54:39
17376,39,2,250.44,2,Occasional / Low-value,2026-07-30 19:54:39
17377,0,60,14218.49,0,Champions,2026-07-30 19:54:39
17378,9,1,10.95,2,Occasional / Low-value,2026-07-30 19:54:39
17380,69,3,645.0,2,Occasional / Low-value,2026-07-30 19:54:39
17381,3,12,19726.76,0,Champions,2026-07-30 19:54:39
17382,70,7,836.88,0,Champions,2026-07-30 19:54:39
17383,88,1,110.7,2,Occasional / Low-value,2026-07-30 19:54:39
17384,102,1,171.15,2,Occasional / Low-value,2026-07-30 19:54:39
17386,20,1,126.35,2,Occasional / Low-value,2026-07-30 19:54:39
17388,55,7,1432.01,0,Champions,2026-07-30 19:54:39
17389,9,27,25391.0,0,Champions,2026-07-30 19:54:39
17390,55,1,149.3,2,Occasional / Low-value,2026-07-30 19:54:39
17392,85,1,168.65,2,Occasional / Low-value,2026-07-30 19:54:39
17393,45,2,381.15,2,Occasional / Low-value,2026-07-30 19:54:39
17395,143,1,97.5,1,Lost / Lapsed,2026-07-30 19:54:39
17396,6,7,1476.3,0,Champions,2026-07-30 19:54:39
17397,51,1,536.77,2,Occasional / Low-value,2026-07-30 19:54:39
17400,216,3,2547.09,1,Lost / Lapsed,2026-07-30 19:54:39
17401,176,1,114.85,1,Lost / Lapsed,2026-07-30 19:54:39
17402,4,12,2462.33,0,Champions,2026-07-30 19:54:39
17403,85,1,118.95,2,Occasional / Low-value,2026-07-30 19:54:39
17404,44,8,15874.3,0,Champions,2026-07-30 19:54:39
17406,1,11,2704.63,0,Champions,2026-07-30 19:54:39
17407,46,1,552.9,2,Occasional / Low-value,2026-07-30 19:54:39
17408,135,2,283.44,2,Occasional / Low-value,2026-07-30 19:54:39
17409,56,8,7021.66,0,Champions,2026-07-30 19:54:39
17411,21,2,646.44,2,Occasional / Low-value,2026-07-30 19:54:39
17412,7,10,3159.46,0,Champions,2026-07-30 19:54:39
17413,39,2,560.14,2,Occasional / Low-value,2026-07-30 19:54:39
17414,58,4,1471.52,0,Champions,2026-07-30 19:54:39
17416,28,15,10405.03,0,Champions,2026-07-30 19:54:39
17417,183,1,164.18,1,Lost / Lapsed,2026-07-30 19:54:39
17418,22,1,206.6,2,Occasional / Low-value,2026-07-30 19:54:39
17419,2,8,2273.95,0,Champions,2026-07-30 19:54:39
17420,8,4,485.6,2,Occasional / Low-value,2026-07-30 19:54:39
17421,21,3,1059.41,2,Occasional / Low-value,2026-07-30 19:54:39
17422,16,5,1615.39,0,Champions,2026-07-30 19:54:39
17423,28,1,420.54,2,Occasional / Low-value,2026-07-30 19:54:39
17426,87,7,3040.51,0,Champions,2026-07-30 19:54:39
17428,3,18,14562.91,0,Champions,2026-07-30 19:54:39
17429,31,2,832.54,2,Occasional / Low-value,2026-07-30 19:54:39
17430,0,3,469.41,2,Occasional / Low-value,2026-07-30 19:54:39
17432,20,7,1385.63,0,Champions,2026-07-30 19:54:39
17433,20,1,266.8,2,Occasional / Low-value,2026-07-30 19:54:39
17435,46,1,331.35,2,Occasional / Low-value,2026-07-30 19:54:39
17436,43,3,317.76,2,Occasional / Low-value,2026-07-30 19:54:39
17437,164,1,373.17,1,Lost / Lapsed,2026-07-30 19:54:39
17438,79,4,1034.32,2,Occasional / Low-value,2026-07-30 19:54:39
