transaction_id,invoice_no,customer_id,country,quantity,unit_price,total_value,invoice_date,anomaly_score,is_anomaly
298928,518505,14277,France,684,0.1,68.4,2010-08-09 13:10:00,0.005754,1
298369,518418,12567,France,5,18.0,90.0,2010-08-09 08:26:00,0.005725,1
332336,521868,12980,United Kingdom,8,34.95,279.6,2010-09-09 11:04:00,0.005719,1
24717,491431,15769,United Kingdom,100,1.65,165.0,2009-12-11 09:58:00,0.005686,1
24719,491431,15769,United Kingdom,100,1.65,165.0,2009-12-11 09:58:00,0.005686,1
24720,491431,15769,United Kingdom,100,1.65,165.0,2009-12-11 09:58:00,0.005686,1
24722,491431,15769,United Kingdom,100,1.65,165.0,2009-12-11 09:58:00,0.005686,1
281559,516786,15769,United Kingdom,100,1.65,165.0,2010-07-23 09:45:00,0.005686,1
407889,528423,13629,United Kingdom,100,1.65,165.0,2010-10-22 09:48:00,0.005686,1
407891,528423,13629,United Kingdom,100,1.65,165.0,2010-10-22 09:48:00,0.005686,1
508166,536848,13408,United Kingdom,100,1.65,165.0,2010-12-03 09:39:00,0.005686,1
508167,536848,13408,United Kingdom,100,1.65,165.0,2010-12-03 09:39:00,0.005686,1
499151,536009,12415,Australia,192,1.25,240.0,2010-11-29 15:07:00,0.005677,1
340827,522626,15513,United Kingdom,160,1.45,232.0,2010-09-15 16:22:00,0.005658,1
390355,526913,17409,United Kingdom,160,1.45,232.0,2010-10-13 16:09:00,0.005658,1
79363,496612,15061,United Kingdom,40,5.95,238.0,2010-02-03 07:31:00,0.005648,1
205549,509204,14258,United Kingdom,48,4.25,204.0,2010-05-21 09:27:00,0.005635,1
508183,536851,12967,United Kingdom,48,4.25,204.0,2010-12-03 09:49:00,0.005635,1
53479,494277,14063,United Kingdom,200,1.45,290.0,2010-01-13 10:32:00,0.005633,1
466367,533355,14646,Netherlands,192,1.45,278.4,2010-11-17 10:03:00,0.005633,1
235472,512172,13559,United Kingdom,120,2.75,330.0,2010-06-14 11:52:00,0.005587,1
67030,495358,13089,United Kingdom,160,1.45,232.0,2010-01-24 11:52:00,0.005568,1
309093,519568,17262,United Kingdom,60,8.5,510.0,2010-08-18 12:13:00,0.005561,1
420742,529622,13815,Germany,4,34.95,139.8,2010-10-29 11:42:00,0.005549,1
48183,493877,14911,EIRE,12,12.75,153.0,2010-01-07 19:34:00,0.005543,1
263105,514809,12678,France,52,7.65,397.8,2010-07-06 11:44:00,0.00554,1
18742,490962,15061,United Kingdom,160,1.69,270.4,2009-12-08 15:45:00,0.005539,1
310434,519640,16684,United Kingdom,300,0.34,102.0,2010-08-19 10:11:00,0.005538,1
47542,493819,14156,EIRE,192,1.85,355.2,2010-01-07 12:34:00,0.00553,1
233495,511991,12557,Spain,72,3.39,244.08,2010-06-11 15:07:00,0.005526,1
175023,505981,18102,United Kingdom,160,1.49,238.4,2010-04-27 09:30:00,0.005504,1
175025,505981,18102,United Kingdom,160,1.49,238.4,2010-04-27 09:30:00,0.005504,1
175026,505981,18102,United Kingdom,160,1.49,238.4,2010-04-27 09:30:00,0.005504,1
84235,497217,14156,EIRE,72,4.25,306.0,2010-02-07 14:27:00,0.005491,1
3129,489656,17428,United Kingdom,48,5.45,261.6,2009-12-01 17:28:00,0.005484,1
3130,489656,17428,United Kingdom,48,5.45,261.6,2009-12-01 17:28:00,0.005484,1
442869,531544,17381,United Kingdom,120,1.25,150.0,2010-11-09 07:56:00,0.00545,1
24828,491443,15311,United Kingdom,72,3.39,244.08,2009-12-11 10:37:00,0.005434,1
39450,492724,14646,Netherlands,72,3.39,244.08,2009-12-18 10:59:00,0.005434,1
379882,525970,13694,United Kingdom,72,3.39,244.08,2010-10-08 10:21:00,0.005434,1
139793,502771,13694,United Kingdom,135,1.25,168.75,2010-03-26 14:29:00,0.005426,1
188979,507360,13209,United Kingdom,144,0.36,51.84,2010-05-07 15:37:00,0.005385,1
445790,531837,13777,United Kingdom,144,1.25,180.0,2010-11-10 08:56:00,0.00537,1
445805,531838,13777,United Kingdom,144,1.25,180.0,2010-11-10 08:57:00,0.00537,1
445806,531838,13777,United Kingdom,144,1.25,180.0,2010-11-10 08:57:00,0.00537,1
93973,498213,18092,United Kingdom,288,0.72,207.36,2010-02-17 13:16:00,0.005365,1
49411,493995,13694,United Kingdom,480,0.12,57.6,2010-01-10 13:50:00,0.00536,1
227715,511439,12939,United Kingdom,200,1.95,390.0,2010-06-08 12:10:00,0.005292,1
102356,499169,17949,United Kingdom,180,1.06,190.8,2010-02-25 09:39:00,0.005279,1
324975,521112,14646,Netherlands,288,0.55,158.4,2010-09-02 10:47:00,0.005276,1
256557,514160,14609,United Kingdom,720,0.14,100.8,2010-06-30 14:55:00,0.005254,1
181468,506581,14045,United Kingdom,144,1.06,152.64,2010-04-30 14:10:00,0.005248,1
181471,506581,14045,United Kingdom,144,1.06,152.64,2010-04-30 14:10:00,0.005248,1
181474,506581,14045,United Kingdom,144,1.06,152.64,2010-04-30 14:10:00,0.005248,1
522920,537981,17857,United Kingdom,400,0.36,144.0,2010-12-09 11:35:00,0.005247,1
251305,513626,17364,United Kingdom,200,1.06,212.0,2010-06-27 13:11:00,0.005182,1
484083,534712,14202,United Kingdom,4,23.95,95.8,2010-11-23 17:13:00,0.005178,1
35171,492322,13694,United Kingdom,128,2.75,352.0,2009-12-16 12:24:00,0.00514,1
126388,501473,17511,United Kingdom,288,0.55,158.4,2010-03-16 16:31:00,0.005138,1
208193,509444,18060,United Kingdom,144,0.12,17.28,2010-05-24 08:34:00,0.005132,1
158468,504498,17511,United Kingdom,50,8.49,424.5,2010-04-14 11:16:00,0.005119,1
211451,509873,17511,United Kingdom,50,8.49,424.5,2010-05-26 11:12:00,0.005119,1
178931,506317,13694,United Kingdom,108,3.39,366.12,2010-04-29 11:22:00,0.005117,1
419895,529559,13461,United Kingdom,144,1.45,208.8,2010-10-28 17:53:00,0.005114,1
66300,495310,12531,Germany,9,18.0,162.0,2010-01-22 14:17:00,0.005113,1
466373,533355,14646,Netherlands,288,0.64,184.32,2010-11-17 10:03:00,0.005109,1
45757,493536,17841,United Kingdom,5,34.95,174.75,2010-01-04 15:29:00,0.005107,1
394116,527265,16422,United Kingdom,216,0.53,114.48,2010-10-15 12:50:00,0.005101,1
65303,495228,14646,Netherlands,80,1.65,132.0,2010-01-22 08:28:00,0.005078,1
65304,495228,14646,Netherlands,80,1.65,132.0,2010-01-22 08:28:00,0.005078,1
316817,520214,14895,United Kingdom,16,10.95,175.2,2010-08-25 07:46:00,0.005069,1
439829,531377,16553,United Kingdom,288,0.18,51.84,2010-11-07 15:57:00,0.005015,1
470939,533757,12980,United Kingdom,96,4.65,446.4,2010-11-18 14:31:00,0.00501,1
345460,523001,15291,United Kingdom,6,14.95,89.7,2010-09-19 16:00:00,0.004964,1
190095,507396,14911,EIRE,16,10.95,175.2,2010-05-09 13:00:00,0.004963,1
411163,528727,15640,United Kingdom,16,10.95,175.2,2010-10-24 13:21:00,0.004963,1
497235,535836,12678,France,108,2.1,226.8,2010-11-29 09:55:00,0.004955,1
354964,523921,14646,Netherlands,100,1.65,165.0,2010-09-24 16:19:00,0.00495,1
354972,523921,14646,Netherlands,100,1.65,165.0,2010-09-24 16:19:00,0.00495,1
355093,523929,14646,Netherlands,100,1.65,165.0,2010-09-24 16:50:00,0.00495,1
437253,531214,13798,United Kingdom,100,1.65,165.0,2010-11-05 16:24:00,0.00495,1
11667,490320,13694,United Kingdom,120,1.25,150.0,2009-12-04 15:26:00,0.00494,1
461451,533009,16191,United Kingdom,216,1.06,228.96,2010-11-15 15:30:00,0.004935,1
48318,493887,17457,United Kingdom,72,2.95,212.4,2010-01-08 10:34:00,0.004916,1
446623,531870,12931,United Kingdom,48,8.5,408.0,2010-11-10 11:37:00,0.004903,1
96451,498445,16656,United Kingdom,96,2.1,201.6,2010-02-19 10:01:00,0.004892,1
315771,520082,17511,United Kingdom,36,8.5,306.0,2010-08-24 10:41:00,0.004888,1
163885,504920,17474,United Kingdom,40,6.75,270.0,2010-04-19 10:43:00,0.004873,1
157788,504436,14156,EIRE,60,6.35,381.0,2010-04-13 13:33:00,0.004871,1
157789,504436,14156,EIRE,60,6.35,381.0,2010-04-13 13:33:00,0.004871,1
157806,504436,14156,EIRE,60,6.35,381.0,2010-04-13 13:33:00,0.004871,1
157807,504436,14156,EIRE,60,6.35,381.0,2010-04-13 13:33:00,0.004871,1
237597,512411,14156,EIRE,60,6.35,381.0,2010-06-15 13:19:00,0.004871,1
237607,512411,14156,EIRE,60,6.35,381.0,2010-06-15 13:19:00,0.004871,1
237608,512411,14156,EIRE,60,6.35,381.0,2010-06-15 13:19:00,0.004871,1
237629,512411,14156,EIRE,60,6.35,381.0,2010-06-15 13:19:00,0.004871,1
488199,535104,16684,United Kingdom,288,0.72,207.36,2010-11-25 11:04:00,0.004871,1
107434,499681,12731,France,160,1.45,232.0,2010-03-02 09:23:00,0.004855,1
517025,537457,17511,United Kingdom,160,1.45,232.0,2010-12-07 09:51:00,0.004855,1
84242,497217,14156,EIRE,240,0.72,172.8,2010-02-07 14:27:00,0.004845,1
6652,489910,15482,United Kingdom,288,0.5,144.0,2009-12-03 10:23:00,0.004843,1
492586,535422,15638,United Kingdom,144,1.25,180.0,2010-11-26 11:52:00,0.00484,1
132594,501925,15311,United Kingdom,256,0.55,140.8,2010-03-22 10:33:00,0.004822,1
395263,527360,16767,United Kingdom,144,1.06,152.64,2010-10-17 10:46:00,0.004821,1
156820,504332,12671,Germany,200,0.72,144.0,2010-04-12 16:30:00,0.00482,1
385917,526472,13199,United Kingdom,192,0.72,138.24,2010-10-11 16:51:00,0.00482,1
112642,500157,12371,Switzerland,2,40.0,80.0,2010-03-04 18:23:00,0.004798,1
182233,506707,14156,EIRE,16,10.95,175.2,2010-05-02 14:49:00,0.004785,1
234914,512113,16709,United Kingdom,16,10.95,175.2,2010-06-13 14:47:00,0.004785,1
321687,520717,13093,United Kingdom,16,10.95,175.2,2010-08-29 14:13:00,0.004785,1
495891,535801,14014,United Kingdom,16,10.95,175.2,2010-11-28 14:56:00,0.004785,1
243700,512955,12469,Thailand,240,0.72,172.8,2010-06-21 10:30:00,0.004784,1
199272,508501,13798,United Kingdom,250,0.42,105.0,2010-05-16 15:39:00,0.004774,1
207970,509437,12409,Switzerland,240,0.42,100.8,2010-05-23 15:21:00,0.004774,1
397180,527416,13798,United Kingdom,250,0.42,105.0,2010-10-17 15:34:00,0.004774,1
437074,531204,17389,United Kingdom,90,2.55,229.5,2010-11-05 15:25:00,0.004771,1
118024,500654,12668,Germany,1,145.0,145.0,2010-03-09 11:10:00,0.004762,1
142238,502880,17994,United Kingdom,288,0.21,60.48,2010-03-29 10:37:00,0.004761,1
142239,502880,17994,United Kingdom,288,0.21,60.48,2010-03-29 10:37:00,0.004761,1
175094,505987,18102,United Kingdom,48,6.38,306.24,2010-04-27 09:44:00,0.004759,1
10561,490209,17389,United Kingdom,72,4.25,306.0,2009-12-04 12:06:00,0.004749,1
48419,493941,13199,United Kingdom,72,4.25,306.0,2010-01-08 12:05:00,0.004749,1
509326,536938,14680,United Kingdom,72,4.25,306.0,2010-12-03 12:05:00,0.004749,1
509329,536938,14680,United Kingdom,72,4.25,306.0,2010-12-03 12:05:00,0.004749,1
65301,495228,14646,Netherlands,100,0.72,72.0,2010-01-22 08:28:00,0.004744,1
65302,495228,14646,Netherlands,100,0.72,72.0,2010-01-22 08:28:00,0.004744,1
65326,495229,14646,Netherlands,100,0.72,72.0,2010-01-22 08:30:00,0.004744,1
65327,495229,14646,Netherlands,100,0.72,72.0,2010-01-22 08:30:00,0.004744,1
47562,493819,14156,EIRE,400,0.42,168.0,2010-01-07 12:34:00,0.004742,1
42644,493071,18092,United Kingdom,96,3.45,331.2,2009-12-22 09:35:00,0.004731,1
414478,528965,16087,United Kingdom,96,3.39,325.44,2010-10-26 09:59:00,0.004731,1
220922,510819,18214,United Kingdom,100,1.45,145.0,2010-06-03 19:47:00,0.004716,1
220926,510819,18214,United Kingdom,100,1.45,145.0,2010-06-03 19:47:00,0.004716,1
220928,510819,18214,United Kingdom,100,1.45,145.0,2010-06-03 19:47:00,0.004716,1
389119,526845,17511,United Kingdom,192,1.85,355.2,2010-10-13 12:18:00,0.00471,1
389120,526845,17511,United Kingdom,192,1.85,355.2,2010-10-13 12:18:00,0.00471,1
246800,513285,12747,United Kingdom,16,16.95,271.2,2010-06-23 14:07:00,0.004707,1
406343,528325,15680,United Kingdom,1,165.0,165.0,2010-10-21 13:02:00,0.004699,1
522918,537981,17857,United Kingdom,250,1.06,265.0,2010-12-09 11:35:00,0.004631,1
69990,495591,14646,Netherlands,288,0.64,184.32,2010-01-26 10:25:00,0.004615,1
170314,505537,16013,United Kingdom,60,4.95,297.0,2010-04-22 17:51:00,0.004613,1
170317,505538,16013,United Kingdom,60,4.95,297.0,2010-04-22 17:53:00,0.004613,1
144695,503168,13694,United Kingdom,96,4.25,408.0,2010-03-30 13:27:00,0.004609,1
47533,493819,14156,EIRE,100,5.95,595.0,2010-01-07 12:34:00,0.004598,1
228461,511488,12843,United Kingdom,180,1.85,333.0,2010-06-08 14:22:00,0.004594,1
490945,535348,15051,United Kingdom,1,79.95,79.95,2010-11-25 16:46:00,0.004588,1
94664,498328,15586,United Kingdom,288,0.42,120.96,2010-02-18 10:27:00,0.004583,1
205520,509199,12668,Germany,5,18.0,90.0,2010-05-21 09:06:00,0.004583,1
381266,526124,14646,Netherlands,10,18.0,180.0,2010-10-08 13:55:00,0.004579,1
422271,529803,14213,United Kingdom,48,4.95,237.6,2010-10-31 10:37:00,0.004519,1
460433,532975,12471,Germany,14,18.0,252.0,2010-11-15 13:24:00,0.004464,1
251634,513647,14646,Netherlands,120,0.42,50.4,2010-06-28 08:28:00,0.004457,1
251635,513647,14646,Netherlands,120,0.42,50.4,2010-06-28 08:28:00,0.004457,1
251649,513647,14646,Netherlands,120,0.42,50.4,2010-06-28 08:28:00,0.004457,1
251662,513647,14646,Netherlands,120,0.42,50.4,2010-06-28 08:28:00,0.004457,1
251663,513647,14646,Netherlands,120,0.42,50.4,2010-06-28 08:28:00,0.004457,1
513095,537227,17677,United Kingdom,120,0.42,50.4,2010-12-06 08:42:00,0.004457,1
214087,510164,13694,United Kingdom,100,3.75,375.0,2010-05-27 13:58:00,0.004451,1
274717,516131,12709,Germany,96,2.1,201.6,2010-07-16 15:26:00,0.004417,1
274718,516131,12709,Germany,96,2.1,201.6,2010-07-16 15:26:00,0.004417,1
385607,526423,16915,United Kingdom,1,79.95,79.95,2010-10-11 15:00:00,0.004414,1
285618,517144,18026,United Kingdom,66,5.95,392.7,2010-07-27 10:37:00,0.004405,1
311928,519741,14156,EIRE,1,50.0,50.0,2010-08-20 10:44:00,0.004403,1
453374,532432,14911,EIRE,1,50.0,50.0,2010-11-12 10:28:00,0.004403,1
84228,497217,14156,EIRE,144,1.65,237.6,2010-02-07 14:27:00,0.004329,1
394205,527274,16656,United Kingdom,144,0.72,103.68,2010-10-15 13:13:00,0.004309,1
394206,527274,16656,United Kingdom,144,0.72,103.68,2010-10-15 13:13:00,0.004309,1
299245,518549,18102,United Kingdom,100,1.66,166.0,2010-08-09 18:32:00,0.004283,1
299246,518549,18102,United Kingdom,100,1.66,166.0,2010-08-09 18:32:00,0.004283,1
299247,518549,18102,United Kingdom,100,1.66,166.0,2010-08-09 18:32:00,0.004283,1
289682,517568,12989,United Kingdom,20,6.35,127.0,2010-07-30 08:56:00,0.004254,1
259285,514387,12633,Germany,10,18.0,180.0,2010-07-02 11:44:00,0.00424,1
240375,512607,16134,United Kingdom,256,0.36,92.16,2010-06-17 09:48:00,0.004225,1
379903,525970,13694,United Kingdom,128,0.72,92.16,2010-10-08 10:21:00,0.004222,1
308605,519514,14156,EIRE,48,6.95,333.6,2010-08-18 09:19:00,0.004214,1
308617,519514,14156,EIRE,48,6.95,333.6,2010-08-18 09:19:00,0.004214,1
27133,491687,15944,United Kingdom,160,1.45,232.0,2009-12-13 12:57:00,0.0042,1
89603,497885,15093,United Kingdom,160,1.45,232.0,2010-02-14 12:06:00,0.0042,1
313321,519887,18260,United Kingdom,160,1.45,232.0,2010-08-22 12:03:00,0.0042,1
256553,514157,14911,EIRE,1,85.13,85.13,2010-06-30 14:20:00,0.004183,1
345743,523010,13881,United Kingdom,144,1.65,237.6,2010-09-20 10:05:00,0.004151,1
26232,491649,12664,Finland,2,40.0,80.0,2009-12-13 10:28:00,0.00413,1
330021,521567,13694,United Kingdom,200,1.25,250.0,2010-09-07 10:56:00,0.004114,1
409975,528621,14800,United Kingdom,1,49.95,49.95,2010-10-24 10:41:00,0.004114,1
409976,528621,14800,United Kingdom,1,49.95,49.95,2010-10-24 10:41:00,0.004114,1
47577,493819,14156,EIRE,432,0.25,108.0,2010-01-07 12:34:00,0.004107,1
47578,493819,14156,EIRE,432,0.25,108.0,2010-01-07 12:34:00,0.004107,1
47579,493819,14156,EIRE,432,0.25,108.0,2010-01-07 12:34:00,0.004107,1
47580,493819,14156,EIRE,432,0.25,108.0,2010-01-07 12:34:00,0.004107,1
47581,493819,14156,EIRE,432,0.25,108.0,2010-01-07 12:34:00,0.004107,1
295780,518215,18079,United Kingdom,432,0.25,108.0,2010-08-05 12:19:00,0.004107,1
24616,491426,15494,United Kingdom,96,0.21,20.16,2009-12-10 20:16:00,0.004099,1
284007,516964,16210,United Kingdom,144,0.64,92.16,2010-07-26 09:12:00,0.004094,1
47535,493819,14156,EIRE,288,0.85,244.8,2010-01-07 12:34:00,0.004093,1
197616,508378,17414,United Kingdom,144,0.67,96.48,2010-05-14 13:51:00,0.004088,1
242163,512798,17389,United Kingdom,30,7.65,229.5,2010-06-18 10:32:00,0.004074,1
185651,507048,14370,United Kingdom,8,19.95,159.6,2010-05-06 08:45:00,0.004064,1
484165,534716,16684,United Kingdom,120,1.85,222.0,2010-11-23 17:43:00,0.004063,1
399019,527502,17381,United Kingdom,432,0.29,125.28,2010-10-18 12:22:00,0.00404,1
217193,510454,15039,United Kingdom,100,3.75,375.0,2010-06-01 10:50:00,0.003988,1
85936,497363,12370,Austria,4,40.0,160.0,2010-02-09 09:41:00,0.003969,1
445801,531837,13777,United Kingdom,144,1.06,152.64,2010-11-10 08:56:00,0.003959,1
403569,528069,17706,United Kingdom,110,3.45,379.5,2010-10-20 12:22:00,0.003939,1
484314,534726,14156,EIRE,16,10.95,175.2,2010-11-23 18:41:00,0.003932,1
484318,534728,15189,United Kingdom,16,10.95,175.2,2010-11-23 18:47:00,0.003932,1
473226,533972,12408,Belgium,4,34.95,139.8,2010-11-19 13:21:00,0.003901,1
427189,530164,16133,United Kingdom,48,4.95,237.6,2010-11-02 08:47:00,0.003888,1
91863,498052,17404,Sweden,288,0.85,244.8,2010-02-16 11:58:00,0.003862,1
462512,533074,14298,United Kingdom,120,0.65,78.0,2010-11-16 07:52:00,0.003857,1
127175,501534,13902,Denmark,336,0.45,151.2,2010-03-17 13:09:00,0.003844,1
71023,495745,12466,France,1,56.73,56.73,2010-01-26 16:26:00,0.003825,1
233714,512047,13745,United Kingdom,108,0.21,22.68,2010-06-11 17:19:00,0.003819,1
310435,519640,16684,United Kingdom,288,0.36,103.68,2010-08-19 10:11:00,0.003808,1
122931,501135,16586,United Kingdom,8,16.95,135.6,2010-03-14 11:24:00,0.003807,1
366168,524909,17389,United Kingdom,72,3.75,270.0,2010-10-01 11:34:00,0.003767,1
372511,525317,15311,United Kingdom,200,1.69,338.0,2010-10-05 11:17:00,0.003727,1
35120,492321,15061,United Kingdom,208,1.69,351.52,2009-12-16 12:17:00,0.003707,1
69968,495591,14646,Netherlands,192,1.25,240.0,2010-01-26 10:25:00,0.003682,1
494526,535666,12621,Germany,240,0.65,156.0,2010-11-28 11:52:00,0.00366,1
195710,508094,12931,United Kingdom,100,2.1,210.0,2010-05-13 08:56:00,0.00363,1
496707,535834,17722,United Kingdom,144,0.65,93.6,2010-11-29 09:44:00,0.003611,1
143334,502991,12931,United Kingdom,36,8.5,306.0,2010-03-29 14:57:00,0.003608,1
354914,523921,14646,Netherlands,100,1.45,145.0,2010-09-24 16:19:00,0.003604,1
354918,523921,14646,Netherlands,100,1.45,145.0,2010-09-24 16:19:00,0.003604,1
354946,523921,14646,Netherlands,100,1.45,145.0,2010-09-24 16:19:00,0.003604,1
354948,523921,14646,Netherlands,100,1.45,145.0,2010-09-24 16:19:00,0.003604,1
354949,523921,14646,Netherlands,100,1.45,145.0,2010-09-24 16:19:00,0.003604,1
386583,526585,12931,United Kingdom,240,1.27,304.8,2010-10-12 11:52:00,0.003593,1
28928,491812,13694,United Kingdom,288,0.38,109.44,2009-12-14 13:23:00,0.003592,1
28935,491812,13694,United Kingdom,288,0.38,109.44,2009-12-14 13:23:00,0.003592,1
28936,491812,13694,United Kingdom,288,0.38,109.44,2009-12-14 13:23:00,0.003592,1
28944,491812,13694,United Kingdom,288,0.38,109.44,2009-12-14 13:23:00,0.003592,1
28964,491812,13694,United Kingdom,288,0.38,109.44,2009-12-14 13:23:00,0.003592,1
28966,491812,13694,United Kingdom,288,0.38,109.44,2009-12-14 13:23:00,0.003592,1
28967,491812,13694,United Kingdom,288,0.38,109.44,2009-12-14 13:23:00,0.003592,1
28968,491812,13694,United Kingdom,288,0.38,109.44,2009-12-14 13:23:00,0.003592,1
28969,491812,13694,United Kingdom,288,0.38,109.44,2009-12-14 13:23:00,0.003592,1
28970,491812,13694,United Kingdom,288,0.38,109.44,2009-12-14 13:23:00,0.003592,1
28971,491812,13694,United Kingdom,288,0.38,109.44,2009-12-14 13:23:00,0.003592,1
28972,491812,13694,United Kingdom,288,0.38,109.44,2009-12-14 13:23:00,0.003592,1
227445,511335,18102,United Kingdom,240,0.87,208.8,2010-06-08 10:44:00,0.003575,1
227446,511335,18102,United Kingdom,240,0.87,208.8,2010-06-08 10:44:00,0.003575,1
161444,504851,15482,United Kingdom,96,2.55,244.8,2010-04-18 10:31:00,0.003522,1
327531,521364,16843,United Kingdom,144,0.72,103.68,2010-09-05 10:31:00,0.003522,1
437460,531240,16746,United Kingdom,144,0.72,103.68,2010-11-07 10:43:00,0.003522,1
65323,495229,14646,Netherlands,48,3.39,162.72,2010-01-22 08:30:00,0.003507,1
152708,503907,18251,United Kingdom,384,0.36,138.24,2010-04-08 12:23:00,0.003504,1
152709,503907,18251,United Kingdom,384,0.36,138.24,2010-04-08 12:23:00,0.003504,1
310722,519674,14533,United Kingdom,384,0.36,138.24,2010-08-19 12:23:00,0.003504,1
170685,505568,13694,United Kingdom,144,1.06,152.64,2010-04-23 11:12:00,0.00349,1
221251,510964,14436,United Kingdom,144,1.06,152.64,2010-06-04 11:32:00,0.00349,1
312039,519784,17739,United Kingdom,144,1.06,152.64,2010-08-20 11:55:00,0.00349,1
334098,522025,15372,United Kingdom,144,1.06,152.64,2010-09-10 11:56:00,0.00349,1
334099,522025,15372,United Kingdom,144,1.06,152.64,2010-09-10 11:56:00,0.00349,1
121497,501006,14646,Netherlands,288,0.72,207.36,2010-03-11 14:33:00,0.003471,1
231699,511832,14316,United Kingdom,288,0.21,60.48,2010-06-10 17:05:00,0.003452,1
379766,525964,13093,United Kingdom,24,7.65,183.6,2010-10-08 09:23:00,0.003423,1
201659,508796,15061,United Kingdom,70,6.35,444.5,2010-05-18 12:44:00,0.003409,1
106335,499524,13694,United Kingdom,240,0.42,100.8,2010-03-01 10:19:00,0.003388,1
106336,499524,13694,United Kingdom,240,0.42,100.8,2010-03-01 10:19:00,0.003388,1
347606,523195,13802,United Kingdom,144,1.06,152.64,2010-09-21 08:25:00,0.003382,1
47539,493819,14156,EIRE,192,1.69,324.48,2010-01-07 12:34:00,0.003353,1
432916,530799,12497,Germany,200,1.69,338.0,2010-11-04 12:31:00,0.003353,1
432917,530799,12497,Germany,200,1.69,338.0,2010-11-04 12:31:00,0.003353,1
320496,520663,14062,United Kingdom,60,4.95,297.0,2010-08-27 12:50:00,0.003323,1
137066,502525,13694,United Kingdom,150,1.95,292.5,2010-03-25 11:28:00,0.003314,1
166075,505077,15061,United Kingdom,84,3.75,315.0,2010-04-20 09:32:00,0.003311,1
224844,511109,16684,United Kingdom,144,1.25,180.0,2010-06-07 09:55:00,0.003311,1
230005,511634,17381,United Kingdom,320,0.72,230.4,2010-06-09 12:55:00,0.003302,1
128180,501611,13694,United Kingdom,180,1.25,225.0,2010-03-18 10:51:00,0.003297,1
376764,525760,13694,United Kingdom,180,1.25,225.0,2010-10-07 10:36:00,0.003297,1
376765,525760,13694,United Kingdom,180,1.25,225.0,2010-10-07 10:36:00,0.003297,1
505251,536576,13777,United Kingdom,96,2.95,283.2,2010-12-01 16:11:00,0.003297,1
29604,491894,14062,United Kingdom,72,4.25,306.0,2009-12-14 15:18:00,0.003291,1
161680,504859,18064,United Kingdom,24,8.5,204.0,2010-04-18 11:59:00,0.003276,1
484370,534738,12377,Switzerland,4,16.95,67.8,2010-11-23 19:24:00,0.003252,1
117260,500533,13473,United Kingdom,24,12.75,306.0,2010-03-08 14:23:00,0.003251,1
383632,526245,12356,Portugal,4,28.0,112.0,2010-10-11 09:42:00,0.003218,1
392698,527124,14088,United Kingdom,48,4.25,204.0,2010-10-14 19:46:00,0.003214,1
392724,527124,14088,United Kingdom,48,4.25,204.0,2010-10-14 19:46:00,0.003214,1
392725,527124,14088,United Kingdom,48,4.25,204.0,2010-10-14 19:46:00,0.003214,1
243701,512955,12469,Thailand,240,0.53,127.2,2010-06-21 10:30:00,0.00321,1
157801,504436,14156,EIRE,48,6.95,333.6,2010-04-13 13:33:00,0.003179,1
157809,504436,14156,EIRE,48,6.95,333.6,2010-04-13 13:33:00,0.003179,1
237588,512411,14156,EIRE,48,6.95,333.6,2010-06-15 13:19:00,0.003179,1
237598,512411,14156,EIRE,48,6.95,333.6,2010-06-15 13:19:00,0.003179,1
106292,499521,13694,United Kingdom,250,0.42,105.0,2010-03-01 10:14:00,0.003172,1
268512,515348,13802,United Kingdom,250,0.42,105.0,2010-07-12 10:37:00,0.003172,1
281376,516775,15061,United Kingdom,96,1.45,139.2,2010-07-22 19:23:00,0.00316,1
142678,502905,12931,United Kingdom,36,8.5,306.0,2010-03-29 12:51:00,0.003157,1
399015,527502,17381,United Kingdom,36,8.5,306.0,2010-10-18 12:22:00,0.003157,1
429441,530396,17858,United Kingdom,8,15.0,120.0,2010-11-02 17:29:00,0.00311,1
429442,530396,17858,United Kingdom,8,15.0,120.0,2010-11-02 17:29:00,0.00311,1
298950,518505,14277,France,444,0.17,75.48,2010-08-09 13:10:00,0.003091,1
185031,507005,16422,United Kingdom,288,0.72,207.36,2010-05-05 14:21:00,0.003089,1
317995,520370,12875,United Kingdom,288,0.72,207.36,2010-08-25 14:35:00,0.003089,1
429443,530396,17858,United Kingdom,3,30.0,90.0,2010-11-02 17:29:00,0.003081,1
32382,492005,14607,United Kingdom,72,5.45,392.4,2009-12-15 11:25:00,0.003062,1
168347,505347,16133,United Kingdom,1,125.0,125.0,2010-04-21 13:56:00,0.00306,1
90873,497946,13902,Denmark,288,0.5,144.0,2010-02-15 11:57:00,0.003045,1
251690,513647,14646,Netherlands,48,4.25,204.0,2010-06-28 08:28:00,0.003044,1
229575,511556,17511,United Kingdom,300,0.36,108.0,2010-06-09 10:02:00,0.003022,1
358621,524155,14911,EIRE,192,0.64,122.88,2010-09-27 16:00:00,0.003022,1
10280,490152,12714,France,7,18.0,126.0,2009-12-04 10:00:00,0.003016,1
332641,521911,15972,United Kingdom,2,110.0,220.0,2010-09-09 13:20:00,0.00297,1
488206,535104,16684,United Kingdom,144,2.1,302.4,2010-11-25 11:04:00,0.002968,1
11672,490320,13694,United Kingdom,96,1.95,187.2,2009-12-04 15:26:00,0.002957,1
